category,name,developer,description,image,tag,rating,rating_count,install_count
Productivity & Efficiency,Recurring Tasks,Adaptavist,Create and schedule recurring tasks in your monday.com boards.,https://dapulse-res.cloudinary.com/image/upload/v1681738397/monday-apps-marketplace/Reccuring%20Tasks/RT_App_icon.png,Editor's choice,4,4,5.8K
Productivity & Efficiency,Bulker,Boost Moveo LTD,Bulker brings you the possibility to create & manage multiple boards in only a few clicks!,https://dapulse-res.cloudinary.com/image/upload/v1656516712/monday-apps-marketplace/Bulker/App_Icon_9.png,,3.7,3,155
Productivity & Efficiency,GitLab for monday.com,Avisi Apps,Streamline teamwork with GitLab for monday.com,https://dapulse-res.cloudinary.com/image/upload/v1680164778/monday-apps-marketplace/Gitlab%20integration%20%28Avisi%29/v2/App_icon_transparant.png,,3.7,3,971
Productivity & Efficiency,DocuSign,"DocuSign, inc.",DocuSign is the world's #1 way to sign electronically and it is now available as an easy to use monday.com app,https://dapulse-res.cloudinary.com/image/upload/v1646925395/monday-apps-marketplace/DocuSign/DocuSign_Square_Logo.png,Editor's choice,3.5,13,8.6K
Productivity & Efficiency,Subitem Pro Templates,b-lab,Create subitems as templates and deploy them on any board with all their values,https://dapulse-res.cloudinary.com/image/upload/v1677079616/monday-apps-marketplace/sub%20items%20pro%20templates/large-SPT_icon_192x192.png,,3.2,6,3K
Productivity & Efficiency,Google Calendar Embedded,Collabsoft,"Embed your Google Calendars to your monday views, dashboards and docs so you’re always in sync!",https://dapulse-res.cloudinary.com/image/upload/v1658235002/monday-apps-marketplace/Google%20Calendar%20Embedded/Google_Calendar_Embedded_-_Logo_Export.png,Editor's choice,3.1,16,24K
Productivity & Efficiency,Approvals,AppFox,Add a simple yet powerful approval process to your monday.com board,https://dapulse-res.cloudinary.com/image/upload/v1631181731/monday-apps-marketplace/Approvals/v2/Approvals_for_monday.com_Logo_V2.png,Editor's choice,3,6,11K
Productivity & Efficiency,Google Docs Embedder,Presago,Add Google Docs documents anywhere in monday.com,https://dapulse-res.cloudinary.com/image/upload/v1664560052/monday-apps-marketplace/Google%20Docs%20Embedder%20%28Presago%29/icon.png,Editor's choice,3,4,8.9K
Productivity & Efficiency,Item to PDF,SpicyTab,Generate PDFs from your Item Data,https://dapulse-res.cloudinary.com/image/upload/v1685560830/monday-apps-marketplace/Item%20to%20PDF/App-Icon_10.png,,3,3,2.4K
Productivity & Efficiency,Calendly Events,Ulgebra,Manage your Calendly appointments within monday.com by syncing your Calendly account with monday.com,https://dapulse-res.cloudinary.com/image/upload/v1658318727/monday-apps-marketplace/Calendly%20Events/calendly.png.png,,2.9,7,4.7K
Productivity & Efficiency,Twilio Integration for monday.com,Ulgebra,Communicate with contacts and sync Twilio messages with monday.com boards.,https://dapulse-res.cloudinary.com/image/upload/v1678981690/monday-apps-marketplace/Twilio%20Integration%20for%20monday.com/app_icon_11.png,,2.8,4,466
Productivity & Efficiency,Embedded Website,DatumAI,The app allows you to add a new tab in your board that will embed any website.,https://dapulse-res.cloudinary.com/image/upload/v1671451188/monday-apps-marketplace/Embedded%20Website/app_icon_1.png,,2.7,3,720
Productivity & Efficiency,PandaDoc,PandaDoc Inc.,"Create, track & send documents for eSignature in real-time - directly within your monday.com interface",https://dapulse-res.cloudinary.com/image/upload/v1619340376/monday-apps-marketplace/PandaDoc/PandaDoc.png,,2.5,4,5.2K
Productivity & Efficiency,Google Sheets Embedded,Collabsoft,Share your data and statistics from Google Sheets with the rest of your company in monday!,https://dapulse-res.cloudinary.com/image/upload/v1658234761/monday-apps-marketplace/Google%20Sheets%20Embedded/Google_Sheets_Embedded_-_Logo_Export.png,,1.8,6,18.8K
Productivity & Efficiency,eText,Eligeo Business Solutions,"Eligeo’s eText app for monday.com allows users to create, send, and receive SMS in real time. You can add the integration to any board with a phone number column and watch the magic happen.",https://dapulse-res.cloudinary.com/image/upload/v1626767620/monday-apps-marketplace/eText/big-eText_new.png,,1.8,4,4.2K
Productivity & Efficiency,Embedded Calendar Pro,SpicyTab,"Embed Google Calendar, Outlook Calendar or Apple calendar into your Items, Boards and Widgets",https://dapulse-res.cloudinary.com/image/upload/v1659362766/monday-apps-marketplace/Embedded%20Calendar%20Pro/App-Icon_6.png,,1.3,3,2.9K
Productivity & Efficiency,Mind Mapping,"ThoughtFlow Technologies, Inc",Create mindmaps inside a view. Turn nodes on your Mindmap into Tasks on your board.,https://dapulse-res.cloudinary.com/image/upload/v1633613535/mindmapping/Mindmapping_App_Icon_192x192.png,,1,4,2.5K
Productivity & Efficiency,Pipedrive,Pipedrive,"Synchronize your Pipedrive account with monday.com to manage your deals, contacts and activities and convert them into workflows.",https://dapulse-res.cloudinary.com/image/upload/v1633009333/pipedrive/Pipedrive_192.png,,1,3,3.5K
Productivity & Efficiency,Confluence Embedder,Presago,Add Confluence pages anywhere in monday.com,https://dapulse-res.cloudinary.com/image/upload/v1698670988/monday-apps-marketplace/Confluence%20Embedder/Risorsa_12.png,New,,,5
Productivity & Efficiency,Confluence Embedded,David Simpson Apps,Effortlessly embed pages from Atlassian Confluence,https://dapulse-res.cloudinary.com/image/upload/v1698666689/monday-apps-marketplace/Confluence%20Embedded/logo.svg_1.png,New,,,3
Productivity & Efficiency,OKR for monday.com,Boja Consulting AB,"Powerful OKR solution. Create, align and execute on goals",https://dapulse-res.cloudinary.com/image/upload/v1698596753/monday-apps-marketplace/OKR%20form%20monday.com/monday_icon.png,New,,,7
Productivity & Efficiency,Approval Workflows,Change1t,Create and assign approval workflows on monday.com items.,https://dapulse-res.cloudinary.com/image/upload/v1698225124/monday-apps-marketplace/Approval%20Workflows/Approval_Inon.png,New,,,14
Productivity & Efficiency,Docs to Sites by Sundae,Crazy Ant Labs LLC,"Create wikis, help centers, blogs & websites with monday.com docs.",https://dapulse-res.cloudinary.com/image/upload/v1698146862/monday-apps-marketplace/Docs%20to%20Site%20by%20Sandae/192x192_2.png,New,,,15
Productivity & Efficiency,Attachment Manager,APMD SOFT,Categorize and filter attachments with custom labels.,https://dapulse-res.cloudinary.com/image/upload/v1698138874/monday-apps-marketplace/Attachment%20Manager/Attachment_Manager_logo.png,New,,,13
Productivity & Efficiency,Smart Checklist,TitanApps,Create ToDo lists. Save them as a template.,https://dapulse-res.cloudinary.com/image/upload/v1698047319/monday-apps-marketplace/Smart%20Checklist/app_logo_icon_192_x_192.png,New,,,39
Productivity & Efficiency,GitHub Integration,Appvibe,Connect and manage your GitHub repositories,https://dapulse-res.cloudinary.com/image/upload/v1698070645/monday-apps-marketplace/GitHub%20Integration%20by%20Appvibe/github.png,New,,,8
Productivity & Efficiency,GitLab Integration,Appvibe,Connect and manage your GitLab repositories,https://dapulse-res.cloudinary.com/image/upload/v1698047501/monday-apps-marketplace/GitLab%20Integration/gitlab.png,New,,,2
Productivity & Efficiency,Workday Automations & Holiday Calendar,Tower Apps Ltd,Public Holiday Calendar & Project Scheduling Automations,https://dapulse-res.cloudinary.com/image/upload/v1697996896/monday-apps-marketplace/Workday%20Automations/AppIcon.png,New,,,14
Productivity & Efficiency,Advanced Formula Booster,Exponenciel Inc.,Create formulas that can update any type of column.,https://dapulse-res.cloudinary.com/image/upload/v1697377236/monday-apps-marketplace/Advanced%20Formula%20Booster/booster_192_white.png,New,,,17
Productivity & Efficiency,Ecwid Integration,Keem Apps,The app integrates monday.com with Ecwid,https://dapulse-res.cloudinary.com/image/upload/v1697029924/monday-apps-marketplace/Ecwid%20Integration/Untitled_design_20.png,New,,,4
Productivity & Efficiency,Timely time tracking,Memory AS,Effortlessly manage time with automatic time tracking.,https://dapulse-res.cloudinary.com/image/upload/v1697027376/monday-apps-marketplace/Timely%20time%20tracking/timely-icon.png,New,,,69
Productivity & Efficiency,Wistia,Wistia,Leverage video in your marketing and project management workflows.,https://dapulse-res.cloudinary.com/image/upload/v1697025887/monday-apps-marketplace/Wistia/App_Icon_12.png,New,,,12
Productivity & Efficiency,AI Copilot,ElasticDay,Elevate monday.com with AI Copilot automation and insights,https://dapulse-res.cloudinary.com/image/upload/v1696508959/monday-apps-marketplace/AI%20Copilot/App_Icon_marketplace.png,New,,,81
Productivity & Efficiency,Autogenerate,LeanyLabs OÜ,Generate hundreds of board items just in a few steps.,https://dapulse-res.cloudinary.com/image/upload/v1696507224/monday-apps-marketplace/Autogenerate/App_Icon_3_2.png,New,,,30
Productivity & Efficiency,Multidimensional Table,Unikoo BV,A multidimensional table enhancing data visualization and management.,https://dapulse-res.cloudinary.com/image/upload/v1696164403/monday-apps-marketplace/Multidimensional%20Table/Multidimensional_table_icon.png,New,,,34
Productivity & Efficiency,Dependent Dropdown,AXANEXA,Conditional dropdown for your boards!,https://dapulse-res.cloudinary.com/image/upload/v1696162448/monday-apps-marketplace/Dependent%20Dropdown/a_cloudlogo.png,New,,,27
Productivity & Efficiency,Color Columns,Binatica,Group your columns in the most suitable way for you,https://dapulse-res.cloudinary.com/image/upload/v1695744563/monday-apps-marketplace/Color%20Columns/logo_192_192.jpg,New,,,47
Productivity & Efficiency,World Clock & Timezone Converter,Get Report LLC,Track global time zones within monday. More than a clock!,https://dapulse-res.cloudinary.com/image/upload/v1695684811/monday-apps-marketplace/World%20Clock%20and%20Timezone/Group_1086405_3.png,New,,,61
Productivity & Efficiency,Google Docs Anywhere,Devdevils,Embed your Google Docs anywhere in monday.com,https://dapulse-res.cloudinary.com/image/upload/v1695046148/monday-apps-marketplace/Google%20Docs%20Anywhere/Docs-192px.png,New,,,79
Productivity & Efficiency,Google Slides Anywhere,Devdevils,Embed your Google Slides anywhere in monday.com,https://dapulse-res.cloudinary.com/image/upload/v1695044939/monday-apps-marketplace/Google%20Slides%20Anywhere/Slides-192px.png,New,,,49
Productivity & Efficiency,Google Calendar Anywhere,Devdevils,Embed your Google Calendar anywhere in monday.com,https://dapulse-res.cloudinary.com/image/upload/v1695044500/monday-apps-marketplace/Google%20Calendar%20Anywhere/Calendar-192px.png,New,,,215
Productivity & Efficiency,Google Sheets Anywhere,Devdevils,Embed your Google Sheet anywhere in monday.com,https://dapulse-res.cloudinary.com/image/upload/v1695043954/monday-apps-marketplace/Google%20Sheets%20Anywhere/Sheets-192px.png,New,,,57
Productivity & Efficiency,Bitbucket Integration,Appvibe,Connect and manage your Bitbucket repositories,https://dapulse-res.cloudinary.com/image/upload/v1695043399/monday-apps-marketplace/Bitbucket%20Integration/bitbucket.png,New,,,12
Productivity & Efficiency,Git Integration,Appvibe,Connect and manage your Git repositories,https://dapulse-res.cloudinary.com/image/upload/v1695043131/monday-apps-marketplace/Git%20Integration/logo-without-text1.png,New,,,15
Productivity & Efficiency,Google Forms by Appvibe,Appvibe,Embed Google Forms to your boards and items.,https://dapulse-res.cloudinary.com/image/upload/v1695042396/monday-apps-marketplace/Google%20Forms%20by%20Appvibe/gforms.png,New,,,52
Productivity & Efficiency,Open API (Swagger) Integration,Get Report LLC,"Embed Swagger UI to display Open API document directly in your board, item, or doc as a widget.",https://dapulse-res.cloudinary.com/image/upload/v1695039061/monday-apps-marketplace/Open%20API%20%28Swagger%29/swagger_developer_icon.png,New,,,32
Productivity & Efficiency,Board Reports Automations,Fantasy Media LTD,Automated daily & weekly reports via notifications & email,https://dapulse-res.cloudinary.com/image/upload/v1694533502/monday-apps-marketplace/Board%20Reports%20Automations/Icon_2_1.png,New,,,361
Productivity & Efficiency,Formula in Automation Recipes,Formula Lookout,"Advanced automation recipes, covering hundreds of unique use cases",https://dapulse-res.cloudinary.com/image/upload/v1697729100/monday-apps-marketplace/Formula%20Caster/v2/Untitled_192_x_192_px.png,New,,,99
Productivity & Efficiency,Combined Board View Pro,Tomorrow's Tools,"Combine, filter, and save views across multiple boards",https://dapulse-res.cloudinary.com/image/upload/v1693926998/monday-apps-marketplace/Combined%20Board%20View%20Pro/combined_board_view_pro_icon.png,New,,,53
Productivity & Efficiency,7pace Timetracker for monday.com,Appfire,"Seamlessly integrated, professional time tracking. Record, manage and report without the extra work.",https://dapulse-res.cloudinary.com/image/upload/v1693395963/monday-apps-marketplace/7pace%20Timetracker/App_Icon_Template_1_3.png,Editor's choice,,,597
Productivity & Efficiency,Location Plus,Canary Apps LLC,Auto enrich your US street addresses with state & ZIP code,https://dapulse-res.cloudinary.com/image/upload/v1693325361/monday-apps-marketplace/Location%20Plus/app-logo.png,,,,10
Productivity & Efficiency,Text to Diagram,Devdevils,Quickly create diagrams and charts using simple text syntax,https://dapulse-res.cloudinary.com/image/upload/v1692517962/monday-apps-marketplace/Text%20to%20Diagram/logo-ttd-192px.png,,,,62
Productivity & Efficiency,Airtable Sync,BaruzoTech Private Limited,"Airtable Sync is a powerful integration tool that automates the synchronization of your Airtable data to Monday.com. Effortlessly streamline your workflow, eliminate manual transfers, and keep your Monday.com boards up to date.",https://dapulse-res.cloudinary.com/image/upload/v1692178117/monday-apps-marketplace/Airtable%20Sync/App_Icon_1_4.png,,,,46
Productivity & Efficiency,Sync Poker - Planning & Estimation,Do Async,"Planning Poker for estimating your backlog for collocated, distributed, and remote teams.",https://dapulse-res.cloudinary.com/image/upload/v1692177571/monday-apps-marketplace/Do%20Async/Sync_Poker_Icon.png,,,,30
